Love for India	Resource 1				Resource 2				Resource 3				Resource 4				Resource 5				Resource 6				Resource 7
Company Name	URL	Role	Year	College	URL	Role	Year	College	URL	Role	Year	College	URL	Role	Year	College	URL	Role	Year	College	URL	Role	Year	College	URL	Role	Year
ABG	https://drive.google.com/file/d/1X7TOCeLie04lAP3hNT7rWRUEh1b6Y3Mx/view?usp=sharing	Core-Mechanical	2025
Accenture India	https://drive.google.com/drive/folders/1A89DDm80NzM0hhbfB7dXDKb_3UmRBrZo?usp=sharing		2025		https://drive.google.com/file/d/1E7lvEG9HNqo5uk8ZLo--pRo7AQdI5r5U/view	Advanced Developer	2025		https://drive.google.com/drive/folders/1x-UnH2Aca6mLi6xJ3k9VaS-8GjyWT1Tl?usp=sharing	Consult	2025		https://docs.google.com/document/d/1Q-YCyrSlI_gMz5pR64hcDZakRM8KGxtOMR53M3kX9vM/edit?usp=sharing	Advanced Engineering Analyst	2025	IIT Roorkee
Accenture Japan	https://drive.google.com/drive/folders/1y43aHY39YirGA-5KSg7Tym7REQzYsrW7?usp=drive_link		2024		https://drive.google.com/drive/folders/1E9_B86-8RCQAMZtK_KTeo2VSsQk6SkT7		2025	IIT Guwahati
Accordion	https://drive.google.com/drive/folders/1ROfsTREbXdISCNnLkulB0oryZzAeeo2e?usp=sharing	Data Analyst	2025		https://docs.google.com/document/d/1xB6TYKWk3-2ACGZuQZs3QPbzKIhtVW0WCrt0A9mwGE4/edit?usp=sharing	Data Science	2025	IIT Kanpur	https://drive.google.com/file/d/1tPiP_d6GbWhoftztV3Rw7tDIil-G04_H/view?usp=sharing		2024	IIT M	https://drive.google.com/file/d/1szv3IqoXVK_PzG-qw2eDN1ok-8QfC90G/view?usp=sharing		2025		https://drive.google.com/file/d/1XHycZr1y-tPkcMHBDOH6oxRlFGLD_3cC/view?usp=sharing		2025		https://drive.google.com/file/d/1lwhwwlWaK6SEh6fLJvv0X3ZTpCfNBnGM/view?usp=sharing		2025
Adobe	https://drive.google.com/drive/folders/132mmMgVn8Kf2V2xFthPiixbZmmJa-rUw?usp=drive_link		2025
Alstom	https://drive.google.com/drive/folders/1kSfdXndsI_-Xbvj8ZHLWwr0x-8k8iKrh?usp=drive_link		2025
Amazon	https://drive.google.com/drive/folders/1QRSWuId90WQRx_A0zHvaODk8g0BFD9db?usp=drive_link		2025		https://drive.google.com/drive/folders/10MpfcL0DInkWagvWyaw_8Ckcg4kxuTF2?usp=drive_link		2025		https://www.geeksforgeeks.org/dsa/count-subarrays-having-sum-modulo-k-same-as-the-length-of-the-subarray/?utm_source=chatgpt.com
American Express (Amex)	https://docs.google.com/document/d/1HogdR32tNXAVPTtGqp-MePC9PV6jkADAONExQMZzmcw/edit?usp=sharing	SDE	2025	IITD, IITR	https://drive.google.com/drive/folders/1RIQPXoME3r1WUEec3pf5FyaW7o6O83yk?usp=sharing	SDE	2025	IIT Bombay
Apple	https://drive.google.com/drive/folders/1CWasL7EFqFL7_AwcTDUAs6l10RZCeaFJ?usp=drive_link		2025		https://drive.google.com/drive/folders/1pRR88driRYsPsU73qB_JD228K9RyQZ8H?usp=drive_link		2025
AuxaAI	https://docs.google.com/document/d/1r0sB9sKZzFDuStcwkD-2JXyk9nl0DDAtSQyxPFxETMc/edit?usp=sharing	SDE	2025	IIT Roorkee
Axis Bank	https://drive.google.com/drive/folders/13QBj8swDGzCuD09LST6q9y8zYEDaP851?usp=sharing	Manager Business Intelligence Unit	2025	IIT Bombay	https://docs.google.com/document/d/1ZGl8K1YFhOIimxuGzJtPujl4kZvN6JBdZUaElekCSFc/edit?usp=sharing		2025				2025
Axtria	https://drive.google.com/drive/folders/1amzXLPignkY6tZwSqYWVWinFX-Td6ASf?usp=drive_link		2025		https://drive.google.com/drive/folders/10lCkuVNjvJ7NK0xWk56xFLna296CxKA4	Analyst	2025
